Repetition rate,exeTime[s],,real time
5305,2.0689,,
5306,2.0554,,
5307,1.9739,,
5308,1.9384,,
5309,1.9567,,
5310,1.9716,,
5311,2.0501,,
5312,2.0425,,
5313,2.0158,,
5314,1.9191,,
5315,2.0617,,
5316,2.086,,
5317,2.1128,,
5318,2.0241,,
5319,1.977,,
5320,1.9778,,
5321,1.9744,,
5322,2.0165,,
5323,2.0044,,
5324,2.0581,,
5325,2.084,,
5326,2.016,,
5327,2.1149,,
5328,2.0676,,
5329,1.9421,,
5330,1.9285,,
5331,2.002,,
5332,1.9463,,
5333,2.0236,,
5334,1.9228,,
5335,1.8955,,
5336,1.9851,,
5337,2.1162,,
5338,2.0792,,
5339,1.9567,,
5340,2.0504,,
5341,2.0964,,
5342,2.0453,,
5343,2.083,,
5344,2.0372,,
5345,2.0868,,
5346,1.9881,,
5347,2.0266,,
5348,2.0032,,
5349,2.0168,,
5350,1.9538,,
5351,1.9315,,
5352,1.9537,,
5353,1.9097,,
5354,1.896,,
5355,1.9415,,
5356,1.9271,,
5357,1.9188,,
5358,2.0399,,
5359,2.0544,,
5360,2.0321,,
5361,1.9914,,
5362,2.0635,,
5363,1.9829,,
5364,2.1899,,
5365,1.9758,,
5366,2.0086,,
5367,2.0892,,
5368,2.1442,,
5369,2.1734,,
5370,1.983,,
5371,2.0494,,
5372,1.9432,,
5373,1.9247,,
5374,1.9413,,
5375,2.0805,,
5376,1.9825,,
5377,1.9228,,
5378,1.8468,,
5379,2.1633,,
5380,1.9546,,
5381,2.094,,
5382,2.0253,,
5383,2.0596,,
5384,1.9759,,
5385,2.0453,,
5386,2.0437,,
5387,1.9585,,
5388,2.0786,,
5389,2.0314,,
5390,2.0039,,
5391,2.1711,,
5392,2.177,,
5393,1.9535,,
5394,1.945,,
5395,1.9795,,
5396,1.9053,,
5397,1.9484,,
5398,1.932,,
5399,1.9153,,
5400,1.9304,,
5401,1.9622,,
5402,2.1591,,
5403,2.0088,,
5404,1.9948,,
5405,1.9762,,
5406,2.0647,,
5407,2.0452,,
5408,2.0365,,
5409,2.1836,,
5410,2.03,,
5411,1.9925,,
5412,2.1047,,
5413,2.076,,
5414,2.0383,,
5415,1.9381,,
5416,2.0084,,
5417,1.9439,,
5418,1.9402,,
5419,1.9549,,
5420,1.9814,,
5421,2.039,,
5422,1.9799,,
5423,1.9987,,
5424,1.9964,,
5425,2.049,,
5426,2.0241,,
5427,2.0567,,
5428,1.9491,,
5429,2.118,,
5430,1.9745,,
5431,2.0353,,
5432,2.0377,,
5433,2.1204,,
5434,2.061,,
5435,2.0287,,
5436,2.0019,,
5437,2.1176,,
5438,2.0313,,
5439,1.9427,,
5440,2.0782,,
5441,1.9923,,
5442,2.1514,,
5443,1.8707,,
5444,2.0248,,
5445,2.0804,,
5446,2.0492,,
5447,1.9688,,
5448,2.0772,,
5449,2.0288,,
5450,2.0559,,
5451,2.1239,,
5452,1.9846,,
5453,1.9636,,
5454,2.0257,,
5455,2.1446,,
5456,2.156,,
5457,2.1029,,
5458,2.0923,,
5459,1.9503,,
5460,1.9346,,
5461,1.9635,,
5462,1.9459,,
5463,1.9166,,
5464,1.9421,,
5465,1.8751,,
5466,2.0426,,
5467,2.0314,,
5468,2.0917,,
5469,2.2002,,
5470,2.0233,,
5471,2.1314,,
5472,2.1754,,
5473,2.187,,
5474,2.023,,
5475,2.0111,,
5476,1.9752,,
5477,2.0465,,
5478,1.9255,,
5479,2.0446,,
5480,2.0028,,
5481,2.0083,,
5482,2.0129,,
5483,1.9626,,
5484,1.9535,,
5485,1.9528,,
5486,1.8423,,
5487,2.0392,,
5488,2.0019,,
5489,2.0964,,
5490,1.9536,,
5491,1.9235,,
5492,2.0358,,
5493,1.9122,,
5494,2.0086,,
5495,2.0384,,
5496,2.0096,,
5497,2.0404,,
5498,2.1864,,
5499,2.1027,,
5500,2.071,,
5501,2.0715,,
5502,1.9426,,
5503,1.938,,
5504,1.9027,,
5505,1.951,,
5506,1.9713,,
5507,1.9388,,
5508,1.8183,,
5509,2.1524,,
5510,1.932,,
5511,1.9362,,
5512,2.0999,,
5513,2.0121,,
5514,1.9522,,
5515,2.0855,,
5516,1.9031,,
5517,1.9739,,
5518,2.0909,,
5519,2.1162,,
5520,2.037,,
5521,2.0567,,
5522,2.0684,,
5523,2.0965,,
5524,1.9051,,
5525,2.0566,,
5526,1.9399,,
5527,1.9278,,
5528,1.9471,,
5529,2.0063,,
5530,1.9157,,
5531,1.9471,,
5532,1.9924,,
5533,2.0662,,
5534,2.0154,,
5535,1.9956,,
5536,2.0183,,
5537,2.1979,,
5538,1.9991,,
5539,2.007,,
5540,1.9848,,
5541,2.1232,,
5542,2.1065,,
5543,2.0191,,
5544,2.112,,
5545,2.037,,
5546,1.9109,,
5547,1.9337,,
5548,1.9649,,
5549,1.948,,
5550,1.8936,,
5551,1.8954,,
5552,1.8409,,
5553,2.0131,,
5554,1.9664,,
5555,2.0759,,
5556,2.0158,,
5557,2.0352,,
5558,2.0955,,
5559,2.0476,,
5560,2.0404,,
5561,2.0138,,
5562,1.9927,,
5563,2.0095,,
5564,2.0167,,
5565,1.9873,,
5566,2.0476,,
5567,1.9478,,
5568,1.9274,,
5569,1.9378,,
5570,1.9515,,
5571,2.0146,,
5572,2.0091,,
5573,1.8904,,
5574,1.8165,,
5575,2.0539,,
5576,2.0638,,
5577,1.9918,,
5578,2.0199,,
5579,1.9952,,
5580,2.0209,,
5581,2.0715,,
5582,1.9673,,
5583,2.0111,,
5584,2.0542,,
5585,2.1195,,
5586,2.0264,,
5587,2.1072,,
5588,2.0751,,
5589,2.1214,,
5590,1.964,,
5591,1.9787,,
5592,1.977,,
5593,1.9636,,
5594,1.9674,,
5595,1.9872,,
5596,1.8724,,
5597,2.1101,,
5598,1.9707,,
5599,2.1586,,
5600,2,,
5601,2.0836,,
5602,1.9775,,
5603,2.1602,,
5604,2.0875,,
5605,2.1277,,
5606,1.9506,,
5607,2.0577,,
5608,2.0599,,
5609,2.1345,,
5610,2.0167,,
5611,1.9787,,
5612,1.8841,,
5613,1.9499,,
5614,1.9527,,
5615,1.9515,,
5616,1.9153,,
5617,1.8877,,
5618,1.916,,
5619,2.0027,,
5620,2.1609,,
5621,2.0203,,
5622,2.04,,
5623,2.0717,,
5624,2.1227,,
5625,2.0906,,
5626,2.0557,,
5627,2.0837,,
5628,2.0803,,
5629,2.1579,,
5630,2.0357,,
5631,2.1186,,
5632,2.0354,,
5633,1.9393,,
5634,1.9492,,
5635,1.9815,,
5636,1.9842,,
5637,1.8846,,
5638,2.1285,,
5639,1.9032,,
5640,2.0465,,
5641,2.084,,
5642,2.1012,,
5643,2.0373,,
5644,2.0457,,
5645,2.0376,,
5646,2.0609,,
5647,2.1055,,
5648,2.0727,,
5649,2.0208,,
5650,2.0309,,
5651,2.0953,,
5652,2.124,,
5653,2.1677,,
5654,2.0985,,
5655,1.958,,
5656,2.0342,,
5657,1.8974,,
5658,2.0922,,
5659,2.0719,,
5660,1.8999,,
5661,1.9945,,
5662,1.9493,,
5663,1.9614,,
5664,2.019,,
5665,2.1251,,
5666,1.9967,,
5667,1.9638,,
5668,2.1485,,
5669,2.011,,
5670,2.1063,,
5671,1.9737,,
5672,1.9851,,
5673,2.0676,,
5674,2.0659,,
5675,1.9627,,
5676,2.0672,,
5677,2.0311,,
5678,1.9547,,
5679,1.9831,,
5680,1.984,,
5681,1.9619,,
5682,2.0387,,
5683,1.8895,,
5684,1.9434,,
5685,2.0095,,
5686,2.0949,,
5687,2.0848,,
5688,2.0255,,
5689,2.094,,
5690,2.024,,
5691,2.0832,,
5692,1.9913,,
5693,2.0143,,
5694,2.0131,,
5695,2.1522,,
5696,1.9896,,
5697,1.9988,,
5698,2.0192,,
5699,2.0813,,
5700,2.0236,,
5701,1.9715,,
5702,1.9694,,
5703,1.9804,,
5704,2.0271,,
5705,1.9626,,
5706,1.9525,,
5707,1.9585,,
5708,1.9834,,
5709,2.0272,,
5710,2.0351,,
5711,2.1232,,
5712,2.0256,,
5713,1.9454,,
5714,2.0245,,
5715,2.0451,,
5716,1.9942,,
5717,1.9811,,
5718,2.0582,,
5719,2.142,,
5720,2.1882,,
5721,1.9874,,
5722,1.8977,,
5723,1.955,,
5724,1.9906,,
5725,2.0658,,
5726,2.0437,,
5727,1.9162,,
5728,2.0649,,
5729,2.1379,,
5730,1.9269,,
5731,1.9932,,
5732,2.0968,,
5733,2.0234,,
5734,2.1507,,
5735,2.0669,,
5736,2.0891,,
5737,2.0137,,
5738,2.0626,,
5739,2.0376,,
5740,2.116,,
5741,2.0283,,
5742,1.9435,,
5743,2.0012,,
5744,1.9118,,
5745,2.0036,,
5746,2.024,,
5747,1.9447,,
5748,1.9859,,
5749,1.8464,,
5750,1.873,,
5751,1.9824,,
5752,2.084,,
5753,1.9897,,
5754,2.0413,,
5755,2.0453,,
5756,2.0397,,
5757,2.0245,,
5758,2.0442,,
5759,2,,
5760,2.0978,,
5761,2.0318,,
5762,2.014,,
5763,2.0444,,
5764,2.2374,,
5765,2.1987,,
5766,2.0144,,
5767,1.982,,
5768,2.0444,,
5769,2.0054,,
5770,1.9549,,
5771,1.9127,,
5772,1.8482,,
5773,1.9489,,
5774,2.1446,,
5775,2.0183,,
5776,2.0235,,
5777,2.0923,,
5778,1.9719,,
5779,2.0964,,
5780,1.9994,,
5781,2.0447,,
5782,2.037,,
5783,2.0387,,
5784,2.0881,,
5785,2.0955,,
5786,1.986,,
5787,2.0402,,
5788,2.0057,,
5789,1.9656,,
5790,1.9935,,
5791,1.9204,,
5792,2.0306,,
5793,1.9475,,
5794,1.8882,,
5795,1.913,,
5796,1.996,,
5797,1.9905,,
5798,2.0417,,
5799,1.9511,,
5800,2.0215,,
5801,1.9876,,
5802,2.113,,
5803,2.0741,,
5804,2.0581,,
5805,2.0645,,
5806,2.0032,,
5807,2.0067,,
5808,1.9925,,
5809,1.9582,,
5810,1.9991,,
5811,1.8851,,
5812,1.9317,,
5813,1.9543,,
5814,1.9863,,
5815,1.9567,,
5816,1.9583,,
5817,1.8794,,
5818,2.079,,
5819,2.0437,,
5820,1.9689,,
5821,2.0051,,
5822,1.9974,,
5823,2.0986,,
5824,2.0286,,
5825,1.9856,,
5826,2.0008,,
5827,1.9749,,
5828,2.0936,,
5829,2.0924,,
5830,2.0362,,
5831,2.1194,,
5832,1.9827,,
5833,1.9155,,
5834,1.934,,
5835,1.9395,,
5836,1.971,,
5837,1.9907,,
5838,1.9147,,
5839,2.0699,,
5840,1.9964,,
5841,2.0043,,
5842,2.0055,,
5843,2.1946,,
5844,2.0597,,
5845,2.0918,,
5846,2.0165,,
5847,2.1616,,
5848,1.9991,,
5849,2.0811,,
5850,2.0411,,
5851,2.0288,,
5852,2.2122,,
5853,2.0126,,
5854,2.1421,,
5855,2.0565,,
5856,1.8876,,
5857,2.0979,,
5858,1.9502,,
5859,1.95,,
5860,1.9401,,
5861,1.9709,,
5862,2.0281,,
5863,2.005,,
5864,1.9788,,
5865,2.1747,,
5866,2.0543,,
5867,2.1301,,
5868,2.163,,
5869,1.9812,,
5870,2.0195,,
5871,2.1574,,
5872,2.1434,,
5873,2.1174,,
5874,2.0084,,
5875,2.1168,,
5876,2.119,,
5877,2.1331,,
5878,1.9965,,
5879,2.0497,,
5880,2.0404,,
5881,2.0809,,
5882,1.9323,,
5883,1.8593,,
5884,1.9936,,
5885,2.0796,,
5886,1.9483,,
5887,2.1252,,
5888,2.0329,,
5889,2.0364,,
5890,2.0915,,
5891,2.1367,,
5892,2.1552,,
5893,2.1368,,
5894,2.1778,,
5895,1.9903,,
5896,2.0071,,
5897,2.0522,,
5898,2.1545,,
5899,1.9315,,
5900,1.9531,,
5901,1.9773,,
5902,1.9698,,
5903,1.9952,,
5904,2.0338,,
5905,1.9926,,
5906,1.9759,,
5907,2.137,,
5908,2.0893,,
5909,2.1439,,
5910,2.1379,,
5911,2.1433,,
5912,2.4251,,
5913,2.4842,,
5914,2.4275,,
5915,2.696,,
5916,2.7691,,
5917,2.6681,,
5918,2.359,,
5919,2.429,,
5920,2.5798,,
5921,2.2191,,
5922,2.1144,,
5923,1.9927,,
5924,2.1284,,
5925,1.9361,,
5926,1.9275,,
5927,2.0041,,
5928,2.1205,,
5929,2.0153,,
5930,2.0753,,
5931,1.9659,,
5932,2.0507,,
5933,2.1249,,
5934,1.9663,,
5935,2.0845,,
5936,2.0271,,
5937,2.0409,,
5938,1.9771,,
5939,2.0456,,
5940,2.0638,,
5941,2.0134,,
5942,2.0354,,
5943,1.9649,,
5944,1.991,,
5945,1.952,,
5946,1.9526,,
5947,1.9556,,
5948,1.8707,,
5949,1.8173,,
5950,2.0945,,
5951,2.0551,,
5952,2.0301,,
5953,2.0588,,
5954,2.0572,,
5955,2.1235,,
5956,2.0625,,
5957,2.1307,,
5958,2.0681,,
5959,2.0644,,
5960,2.0149,,
5961,2.0366,,
5962,2.122,,
5963,2.0302,,
5964,2.041,,
5965,1.9827,,
5966,2.0299,,
5967,1.9221,,
5968,1.9356,,
5969,1.9844,,
5970,1.9964,,
5971,1.861,,
5972,2.0025,,
5973,1.9699,,
5974,1.9991,,
5975,1.9631,,
5976,1.9475,,
5977,2.0622,,
5978,2.1034,,
5979,2.1005,,
5980,1.9868,,
5981,2.1464,,
5982,2.1694,,
5983,2.063,,
5984,2.0349,,
5985,2.0529,,
5986,2.0692,,
5987,2.2085,,
5988,2.055,,
5989,1.9047,,
5990,2.0344,,
5991,1.9509,,
5992,1.9319,,
5993,1.93,,
5994,1.846,,
5995,2.026,,
5996,2.193,,
5997,2.1096,,
5998,2.0183,,
5999,1.9814,,
6000,2.1719,,
6001,2.0885,,
6002,2.0541,,
6003,2.2022,,
6004,2.0563,,
6005,2.0522,,
6006,2.0562,,
6007,2.1428,,
6008,2.0783,,
6009,2.0895,,
6010,1.944,,
6011,1.9851,,
6012,2.0572,,
6013,2.0705,,
6014,1.9463,,
6015,1.9094,,
6016,1.9835,,
6017,2.0869,,
6018,2.0301,,
6019,1.9978,,
6020,2.1261,,
6021,2.0001,,
6022,1.9979,,
6023,2.0969,,
6024,2.0977,,
6025,2.1689,,
6026,2.0906,,
6027,2.0743,,
6028,2.0212,,
6029,1.9918,,
6030,2.124,,
6031,2.0966,,
6032,2.0038,,
6033,1.9667,,
6034,1.9839,,
6035,1.9529,,
6036,1.974,,
6037,1.9937,,
6038,2.0685,,
6039,1.8441,,
6040,2.0233,,
6041,2.1441,,
6042,2.0385,,
6043,2.0867,,
6044,1.9915,,
6045,2.0288,,
6046,2.0228,,
6047,2.0936,,
6048,2.1575,,
6049,2.0469,,
6050,2.0676,,
6051,2.0997,,
6052,2.116,,
6053,2.102,,
6054,2.1047,,
6055,1.9758,,
6056,1.8985,,
6057,1.9172,,
6058,2.0979,,
6059,1.9161,,
6060,2.0122,,
6061,1.896,,
6062,1.9247,,
6063,1.9684,,
6064,2.0659,,
6065,2.0182,,
6066,2.1712,,
6067,1.9868,,
6068,2.1667,,
6069,1.9706,,
6070,1.9844,,
6071,2.1339,,
6072,1.9884,,
6073,2.0517,,
6074,2.0928,,
6075,2.0475,,
6076,2.0745,,
6077,2.0885,,
6078,2.0896,,
6079,1.9195,,
6080,1.9766,,
6081,1.9458,,
6082,1.9634,,
6083,2.0416,,
6084,1.8969,,
6085,1.9406,,
6086,1.9852,,
6087,2.0627,,
6088,2.0741,,
6089,2.1251,,
6090,1.9891,,
6091,2.0454,,
6092,1.9586,,
6093,2.0353,,
6094,2.0439,,
6095,1.9605,,
6096,2.0302,,
6097,2.0219,,
6098,2.0716,,
6099,2.0853,,
6100,2.101,,
6101,1.9006,,
6102,2.0299,,
6103,1.9358,,
6104,1.9195,,
6105,2.0858,,
6106,1.9738,,
6107,1.936,,
6108,1.9539,,
6109,2.0093,,
6110,2.1326,,
6111,1.9929,,
6112,2.0185,,
6113,2.0534,,
6114,2.0531,,
6115,2.1369,,
6116,2.0591,,
6117,2.0732,,
6118,2.0729,,
6119,2.035,,
6120,2.1948,,
6121,2.0021,,
6122,2.0348,,
6123,2.0409,,
6124,1.9318,,
6125,1.9456,,
6126,2.0137,,
6127,1.9511,,
6128,2.0374,,
6129,1.9148,,
6130,2.001,,
6131,1.9013,,
6132,2.1407,,
6133,2.0505,,
6134,1.9402,,
6135,2.0258,,
6136,1.9918,,
6137,2.0176,,
6138,2.114,,
6139,2.1541,,
6140,2.0531,,
6141,2.1035,,
6142,1.9689,,
6143,2.1154,,
6144,2.0199,,
6145,2.0648,,
6146,2.1432,,
6147,1.9801,,
6148,2.0462,,
6149,1.9054,,
6150,2.0307,,
6151,1.9759,,
6152,1.9804,,
6153,1.9197,,
6154,2.0698,,
6155,1.9582,,
6156,1.9928,,
6157,1.9699,,
6158,2.04,,
6159,2.0876,,
6160,2.0863,,
6161,2.2622,,
6162,2.0172,,
6163,1.9828,,
6164,2.0617,,
6165,2.0592,,
6166,1.9633,,
6167,2.0203,,
6168,2.0472,,
6169,1.9398,,
6170,1.9986,,
6171,1.9218,,
6172,1.9579,,
6173,1.9455,,
6174,1.9307,,
6175,1.9811,,
6176,1.8018,,
6177,1.9201,,
6178,1.9939,,
6179,2.0134,,
6180,2.0031,,
6181,2.0865,,
6182,2.1126,,
6183,2.1028,,
6184,2.006,,
6185,1.9537,,
6186,2.0073,,
6187,1.9684,,
6188,2.0364,,
6189,2.1879,,
6190,2.0279,,
6191,2.1484,,
6192,2.1874,,
6193,2.0306,,
6194,1.9031,,
6195,1.9734,,
6196,1.987,,
6197,2.0035,,
6198,1.8727,,
6199,2.0929,,
6200,1.9305,,
6201,2.1353,,
6202,1.9892,,
6203,2.0146,,
6204,2.0699,,
6205,2.0093,,
6206,2.0748,,
6207,2.0279,,
6208,2.077,,
6209,2.0878,,
6210,1.9765,,
6211,2.0661,,
6212,2.1128,,
6213,2.1176,,
6214,2.0819,,
6215,1.9157,,
6216,1.9269,,
6217,1.9496,,
6218,2.0399,,
6219,1.9579,,
6220,1.9636,,
6221,2.0019,,
6222,1.8245,,
6223,2.0369,,
6224,1.97,,
6225,1.9639,,
6226,2.0648,,
6227,2.0664,,
6228,1.9769,,
6229,2.0103,,
6230,1.9518,,
6231,1.974,,
6232,1.9893,,
6233,2.0138,,
6234,2.0033,,
6235,2.1373,,
6236,2.1835,,
6237,2.0239,,
6238,1.9961,,
6239,1.9124,,
6240,1.9447,,
6241,1.9376,,
6242,1.9866,,
6243,1.9011,,
6244,1.9574,,
6245,2.0166,,
6246,2.0203,,
6247,2.1062,,
6248,1.9837,,
6249,2.1068,,
6250,1.9948,,
6251,2.0241,,
6252,2.0038,,
6253,2.0866,,
6254,1.9751,,
6255,2.0523,,
6256,2.0564,,
6257,2.1294,,
6258,2.0288,,
6259,2.0307,,
6260,2.039,,
6261,1.9593,,
6262,1.9262,,
6263,1.9735,,
6264,1.9319,,
6265,1.9264,,
6266,2.0761,,
6267,1.9872,,
6268,2.0952,,
6269,2.0405,,
6270,2.0784,,
6271,2.0066,,
6272,2.0885,,
6273,1.9737,,
6274,2.0997,,
6275,2.0792,,
6276,2.1979,,
6277,2.0273,,
6278,2.1017,,
6279,2.0004,,
6280,2.0108,,
6281,1.932,,
6282,1.9798,,
6283,2.1625,,
6284,2.0289,,
6285,1.9698,,
6286,1.9561,,
6287,1.9097,,
6288,2.0859,,
6289,2.0229,,
6290,1.9479,,
6291,1.8872,,
6292,1.9427,,
6293,1.9938,,
6294,1.9743,,
6295,1.9998,,
6296,2.011,,
6297,2.1228,,
6298,2.0304,,
6299,2.0824,,
6300,2.0783,,
6301,1.9723,,
6302,2.1181,,
6303,2.0613,,
6304,2.1496,,
6305,2.061,,
6306,2.0774,,
6307,1.9649,,
6308,1.9277,,
6309,1.9094,,
6310,1.9975,,
6311,1.972,,
6312,2.1067,,
6313,1.9382,,
6314,2.0276,,
6315,1.9642,,
6316,2.0553,,
6317,1.9676,,
6318,2.0248,,
6319,2.1275,,
6320,2.0216,,
6321,2.0275,,
6322,2.0898,,
6323,2.0118,,
6324,2.0897,,
6325,2.0017,,
6326,2.0164,,
6327,1.9759,,
6328,2.011,,
6329,2.0598,,
6330,2.0695,,
6331,1.9742,,
6332,1.8869,,
6333,1.9791,,
6334,1.9332,,
6335,1.9211,,
6336,1.9655,,
6337,1.8891,,
6338,1.9381,,
6339,1.964,,
6340,2.0017,,
6341,2.1518,,
6342,1.9812,,
6343,2.0277,,
6344,2.066,,
6345,1.9728,,
6346,2.0215,,
6347,1.9741,,
6348,2.035,,
6349,2.1183,,
6350,2.0106,,
6351,2.0334,,
6352,2.1149,,
6353,1.9987,,
6354,2.0175,,
6355,1.9296,,
6356,1.9311,,
6357,1.9658,,
6358,2.0477,,
6359,1.9863,,
6360,1.8983,,
6361,1.9123,,
6362,2.07,,
6363,1.9785,,
6364,2.0918,,
6365,1.9846,,
6366,2.0292,,
6367,2.0353,,
6368,2.0124,,
6369,2.0391,,
6370,2.0558,,
6371,1.9654,,
6372,2.0831,,
6373,2.0746,,
6374,2.0735,,
6375,2.0449,,
6376,1.9519,,
6377,2.018,,
6378,2.0077,,
6379,1.9383,,
6380,2.0276,,
6381,2.0862,,
6382,1.9745,,
6383,1.8692,,
6384,1.8653,,
6385,2.0672,,
6386,2.0665,,
6387,1.925,,
6388,1.9352,,
6389,2.0674,,
6390,1.9978,,
6391,2.0438,,
6392,2.1642,,
6393,1.9919,,
6394,2.1191,,
6395,2.1203,,
6396,2.1044,,
6397,2.1459,,
6398,2.1567,,
6399,2.0631,,
6400,2.1016,,
6401,1.9471,,
6402,1.9799,,
6403,1.9665,,
6404,1.8935,,
6405,2.0002,,
6406,2.0657,,
6407,1.8331,,
6408,1.9975,,
6409,2.088,,
6410,2.0677,,
6411,1.9978,,
6412,2.0877,,
6413,2.1552,,
6414,2.0594,,
6415,2.0423,,
6416,1.979,,
6417,2.097,,
6418,2.1423,,
6419,2.0118,,
6420,2.0439,,
6421,2.0619,,
6422,2.155,,
6423,1.9972,,
6424,1.9399,,
6425,2.2454,,
6426,2.1761,,
6427,2.0983,,
6428,2.1098,,
6429,2.0786,,
6430,1.9585,,
6431,2.1298,,
6432,2.047,,
6433,1.9868,,
6434,1.9602,,
6435,1.9935,,
6436,2.1329,,
6437,2.0941,,
6438,2.2516,,
6439,2.0631,,
6440,2.0866,,
6441,1.9955,,
6442,2.0552,,
6443,2.0229,,
6444,2.058,,
6445,2.1454,,
6446,2.117,,
6447,2.0312,,
6448,2.1058,,
6449,2.0315,,
6450,1.9255,,
6451,1.9855,,
6452,1.9607,,
6453,2.0823,,
6454,1.9909,,
6455,2.073,,
6456,2.1197,,
6457,2.0312,,
6458,2.0965,,
6459,2.0737,,
6460,2.0542,,
6461,2.172,,
6462,2.0812,,
6463,2.0373,,
6464,2.056,,
6465,2.2205,,
6466,2.0843,,
6467,2.03,,
6468,2.1346,,
6469,2.1257,,
6470,1.9926,,
6471,1.9248,,
6472,2.0279,,
6473,1.9655,,
6474,1.9692,,
6475,1.9932,,
6476,1.9841,,
6477,1.955,,
6478,2.2021,,
6479,2.0936,,
6480,2.0029,,
6481,2.0179,,
6482,2.1642,,
6483,2.0383,,
6484,2.0425,,
6485,2.1344,,
6486,2.0042,,
6487,2.0131,,
6488,2.0445,,
6489,2.0346,,
6490,2.0929,,
6491,2.1171,,
6492,2.0623,,
6493,1.9611,,
6494,1.9518,,
6495,1.9656,,
6496,1.971,,
6497,1.9906,,
6498,2.0065,,
6499,1.9492,,
6500,1.9939,,
6501,1.9891,,
6502,2.1396,,
6503,2.0338,,
6504,1.9792,,
6505,1.9873,,
6506,1.9891,,
6507,2.1127,,
6508,1.9938,,
6509,2.0083,,
6510,2.0385,,
6511,1.9907,,
6512,2.1035,,
6513,2.124,,
6514,2.0017,,
6515,2.0445,,
6516,2.0107,,
6517,2.0155,,
6518,1.9966,,
6519,1.9552,,
6520,1.8933,,
6521,1.9314,,
6522,1.8737,,
6523,1.8611,,
6524,1.9141,,
6525,2.0014,,
6526,2.0325,,
6527,2.0149,,
6528,2.109,,
6529,2.1212,,
6530,2.0783,,
6531,1.9868,,
6532,1.9749,,
6533,1.9714,,
6534,2.0595,,
6535,2.1087,,
6536,2.0983,,
6537,1.9354,,
6538,2.0832,,
6539,2.1377,,
6540,2.0022,,
6541,1.9552,,
6542,1.9757,,
6543,1.8914,,
6544,2.0376,,
6545,1.9967,,
6546,1.9909,,
6547,1.836,,
6548,2.095,,
6549,1.9823,,
6550,2.1542,,
6551,2.0267,,
6552,2.1584,,
6553,2.0143,,
6554,2.0921,,
6555,2.1173,,
6556,2.0689,,
6557,1.9935,,
6558,2.0522,,
6559,2.0594,,
6560,2.0844,,
6561,2.1353,,
6562,2.1745,,
6563,2.0522,,
6564,1.9528,,
6565,1.9743,,
6566,1.9983,,
6567,1.9982,,
6568,1.9911,,
6569,1.9066,,
6570,1.9293,,
6571,2.0309,,
6572,1.977,,
6573,2.0726,,
6574,2.0062,,
6575,2.0816,,
6576,1.9529,,
6577,2.0325,,
6578,2.024,,
6579,1.9799,,
6580,2.0498,,
6581,2.075,,
6582,2.0753,,
6583,2.1079,,
6584,2.0303,,
6585,2.0505,,
6586,2.0628,,
6587,1.9685,,
6588,2.0702,,
6589,2.0589,,
6590,2.067,,
6591,1.9554,,
6592,1.9674,,
6593,1.9098,,
6594,1.9462,,
6595,2.0686,,
6596,2.0721,,
6597,1.946,,
6598,2.1009,,
6599,1.9932,,
6600,2.0077,,
6601,2.1976,,
6602,2.055,,
6603,1.935,,
6604,2.0013,,
6605,2.0203,,
6606,2.1305,,
6607,2.0829,,
6608,2.0758,,
6609,2.0463,,
6610,2.143,,
6611,2.0484,,
6612,1.958,,
6613,1.9489,,
6614,1.9715,,
6615,2.083,,
6616,1.9704,,
6617,1.8114,,
6618,2.0401,,
6619,2.1319,,
6620,1.9542,,
6621,2.0863,,
6622,2.0677,,
6623,2.046,,
6624,2.1789,,
6625,2.0351,,
6626,2.0687,,
6627,2.0462,,
6628,2.0279,,
6629,2.0482,,
6630,2.0629,,
6631,2.0818,,
6632,2.0052,,
6633,1.9746,,
6634,2.0039,,
6635,2.0279,,
6636,1.9162,,
6637,1.9892,,
6638,1.9111,,
6639,1.9118,,
6640,1.8929,,
6641,1.9872,,
6642,1.9402,,
6643,1.9858,,
6644,1.9371,,
6645,1.9863,,
6646,2.0812,,
6647,2.0194,,
6648,2.1152,,
6649,2.1814,,
6650,1.9997,,
6651,2.0262,,
6652,1.9794,,
6653,2.1093,,
6654,2.1792,,
6655,2.2204,,
6656,2.0594,,
6657,2.0457,,
6658,2.032,,
6659,1.9341,,
6660,2.008,,
6661,1.9416,,
6662,2.002,,
6663,1.9075,,
6664,1.9852,,
6665,1.8963,,
6666,1.9675,,
6667,2.0309,,
6668,1.9998,,
6669,2.0408,,
6670,2.2202,,
6671,2.0296,,
6672,2.1256,,
6673,2.1061,,
6674,2.1976,,
6675,2.003,,
6676,1.9789,,
6677,2.092,,
6678,2.0872,,
6679,2.0582,,
6680,2.2468,,
6681,1.9438,,
6682,2.0119,,
6683,1.9982,,
6684,2.06,,
6685,1.9481,,
6686,1.9835,,
6687,1.9362,,
6688,2.1142,,
6689,2.04,,
6690,1.9799,,
6691,2.0656,,
6692,1.9826,,
6693,1.9466,,
6694,2.1243,,
6695,1.9733,,
6696,2.1261,,
6697,2.0164,,
6698,1.9843,,
6699,2.014,,
6700,2.0295,,
6701,2.0526,,
6702,2.2364,,
6703,2.0402,,
6704,2.0429,,
6705,1.9393,,
6706,2.0163,,
6707,1.9683,,
6708,1.9574,,
6709,2.0083,,
6710,2.021,,
6711,2.1195,,
6712,1.9788,,
6713,1.9971,,
6714,2.0166,,
6715,2.046,,
6716,2.0358,,
6717,1.9915,,
