Repetition rate,Coppelia_simTime[s],,
17474,0.20117,,
17475,0.40234,,
17476,0.29883,,
17477,0.25,,
17478,0.34961,,
17479,0.34961,,
17480,0.25,,
17481,0.25,,
17482,0.29883,,
17483,0.30078,,
17484,0.34961,,
17485,0.30078,,
17486,0.29883,,
17487,0.25,,
17488,0.39844,,
17489,0.25,,
17490,0.30078,,
17491,0.25,,
17492,0.30078,,
17493,0.34961,,
17494,0.35156,,
17495,0.25195,,
17496,0.40039,,
17497,0.29883,,
17498,0.25195,,
17499,0.15039,,
17500,0.25,,
17501,0.45117,,
17502,0.30273,,
17503,0.20117,,
17504,0.29883,,
17505,0.29883,,
17506,0.20117,,
17507,0.40039,,
17508,0.30078,,
17509,0.29883,,
17510,0.15039,,
17511,0.29883,,
17512,0.29883,,
17513,0.40039,,
17514,0.30078,,
17515,0.20117,,
17516,0.19922,,
17517,0.34961,,
17518,0.39844,,
17519,0.19922,,
17520,0.25195,,
17521,0.39844,,
17522,0.14844,,
17523,0.40039,,
17524,0.29883,,
17525,0.30078,,
17526,0.25,,
17527,0.25,,
17528,0.30078,,
17529,0.25,,
17530,0.29883,,
17531,0.25,,
17532,0.19922,,
17533,0.29883,,
17534,0.40039,,
17535,0.39844,,
17536,0.25,,
17537,0.25,,
17538,0.40234,,
17539,0.34961,,
17540,0.34961,,
17541,0.40039,,
17542,0.25,,
17543,0.39844,,
17544,0.30078,,
17545,0.34961,,
17546,0.44922,,
17547,0.35156,,
17548,0.30078,,
17549,0.30078,,
17550,0.40039,,
17551,0.19922,,
17552,0.39844,,
17553,0.25,,
17554,0.34961,,
17555,0.15234,,
17556,0.34961,,
17557,0.30078,,
17558,0.34766,,
17559,0.25,,
17560,0.19922,,
17561,0.14844,,
17562,0.19922,,
17563,0.44922,,
17564,0.30078,,
17565,0.45117,,
17566,0.34961,,
17567,0.34961,,
17568,0.34961,,
17569,0.40039,,
17570,0.40039,,
17571,0.40039,,
17572,0.34961,,
17573,0.35156,,
17574,0.35156,,
17575,0.40234,,
17576,0.40039,,
17577,0.34961,,
17578,0.29883,,
17579,0.19727,,
17580,0.30078,,
17581,0.34961,,
17582,0.30078,,
17583,0.25,,
17584,0.30078,,
17585,0.29883,,
17586,0.30078,,
17587,0.30078,,
17588,0.34961,,
17589,0.34961,,
17590,0.29883,,
17591,0.34961,,
17592,0.39844,,
17593,0.34961,,
17594,0.24805,,
17595,0.25195,,
17596,0.34961,,
17597,0.40234,,
17598,0.45117,,
17599,0.29883,,
17600,0.15039,,
17601,0.29883,,
17602,0.34961,,
17603,0.34766,,
17604,0.29883,,
17605,0.45117,,
17606,0.30273,,
17607,0.39844,,
17608,0.34961,,
17609,0.34961,,
17610,0.34961,,
17611,0.25,,
17612,0.40039,,
17613,0.29883,,
17614,0.39844,,
17615,0.34961,,
17616,0.34961,,
17617,0.30078,,
17618,0.20117,,
17619,0.34961,,
17620,0.39844,,
17621,0.40039,,
17622,0.30078,,
17623,0.44922,,
17624,0.40234,,
17625,0.40039,,
17626,0.30273,,
17627,0.34766,,
17628,0.44922,,
17629,0.35156,,
17630,0.34961,,
17631,0.25,,
17632,0.39844,,
17633,0.34961,,
17634,0.34961,,
17635,0.45117,,
17636,0.30078,,
17637,0.30078,,
17638,0.34961,,
17639,0.40039,,
17640,0.40039,,
17641,0.45117,,
17642,0.29883,,
17643,0.34961,,
17644,0.39844,,
17645,0.39844,,
17646,0.40039,,
17647,0.50195,,
17648,0.34766,,
17649,0.34961,,
17650,0.30078,,
17651,0.45117,,
17652,0.40039,,
17653,0.25,,
17654,0.34961,,
17655,0.30078,,
17656,0.34961,,
17657,0.29883,,
17658,0.35156,,
17659,0.19922,,
17660,0.35156,,
17661,0.25,,
17662,0.30078,,
17663,0.20117,,
17664,0.40234,,
17665,0.15039,,
17666,0.30078,,
17667,0.35156,,
17668,0.29883,,
17669,0.30078,,
17670,0.29883,,
17671,0.29883,,
17672,0.39844,,
17673,0.25,,
17674,0.30078,,
17675,0.30078,,
17676,0.44922,,
17677,0.30078,,
17678,0.34961,,
17679,0.39844,,
17680,0.19922,,
17681,0.25,,
17682,0.24805,,
17683,0.40039,,
17684,0.40234,,
17685,0.29883,,
17686,0.25,,
17687,0.34961,,
17688,0.44922,,
17689,0.25,,
17690,0.40039,,
17691,0.34961,,
17692,0.45117,,
17693,0.40039,,
17694,0.39844,,
17695,0.39844,,
17696,0.40039,,
17697,0.30078,,
17698,0.34961,,
17699,0.25195,,
17700,0.5,,
17701,0.30078,,
17702,0.25,,
17703,0.30078,,
17704,0.35156,,
17705,0.40039,,
17706,0.40039,,
17707,0.30078,,
17708,0.25,,
17709,0.29883,,
17710,0.34961,,
17711,0.29883,,
17712,0.35156,,
17713,0.5,,
17714,0.20117,,
17715,0.40234,,
17716,0.25,,
17717,0.44922,,
17718,0.25,,
17719,0.34766,,
17720,0.39844,,
17721,0.39844,,
17722,0.40039,,
17723,0.39844,,
17724,0.35156,,
17725,0.25,,
17726,0.30078,,
17727,0.29883,,
17728,0.30078,,
17729,0.40039,,
17730,0.29883,,
17731,0.45117,,
17732,0.39844,,
17733,0.39844,,
17734,0.5,,
17735,0.25,,
17736,0.35156,,
17737,0.25,,
17738,0.25,,
17739,0.34766,,
17740,0.5,,
17741,0.35156,,
17742,0.30078,,
17743,0.30078,,
17744,0.30078,,
17745,0.29688,,
17746,0.30078,,
17747,0.25,,
17748,0.25,,
17749,0.39844,,
17750,0.25,,
17751,0.45313,,
17752,0.25,,
17753,0.35156,,
17754,0.25,,
17755,0.29688,,
17756,0.19922,,
17757,0.39844,,
17758,0.25,,
17759,0.39844,,
17760,0.29688,,
17761,0.39844,,
17762,0.25,,
17763,0.25,,
17764,0.39844,,
17765,0.39844,,
17766,0.34766,,
17767,0.30078,,
17768,0.30078,,
17769,0.30078,,
17770,0.25,,
17771,0.34766,,
17772,0.35156,,
17773,0.30078,,
17774,0.35156,,
17775,0.35156,,
17776,0.35156,,
17777,0.35156,,
17778,0.30078,,
17779,0.34766,,
17780,0.30078,,
17781,0.35156,,
17782,0.19922,,
17783,0.30078,,
17784,0.19922,,
17785,0.30078,,
17786,0.30078,,
17787,0.19922,,
17788,0.35156,,
17789,0.34766,,
17790,0.35156,,
17791,0.29688,,
17792,0.25,,
17793,0.39844,,
17794,0.40234,,
17795,0.30078,,
17796,0.35156,,
17797,0.30078,,
17798,0.39844,,
17799,0.19922,,
17800,0.34766,,
17801,0.30078,,
17802,0.35156,,
17803,0.40234,,
17804,0.29688,,
17805,0.25,,
17806,0.30078,,
17807,0.35156,,
17808,0.34766,,
17809,0.19922,,
17810,0.40234,,
17811,0.39844,,
17812,0.19922,,
17813,0.30078,,
17814,0.44922,,
17815,0.34766,,
17816,0.44922,,
17817,0.35156,,
17818,0.25,,
17819,0.34766,,
17820,0.40234,,
17821,0.40234,,
17822,0.35156,,
17823,0.25,,
17824,0.35156,,
17825,0.40234,,
17826,0.39844,,
17827,0.25,,
17828,0.44922,,
17829,0.40234,,
17830,0.40234,,
17831,0.34766,,
17832,0.30078,,
17833,0.19922,,
17834,0.19922,,
17835,0.35156,,
17836,0.25,,
17837,0.39844,,
17838,0.30078,,
17839,0.30078,,
17840,0.34766,,
17841,0.44922,,
17842,0.30469,,
17843,0.35156,,
17844,0.30078,,
17845,0.25,,
17846,0.34766,,
17847,0.39844,,
17848,0.30078,,
17849,0.15234,,
17850,0.19922,,
17851,0.25,,
17852,0.30078,,
17853,0.19531,,
17854,0.34766,,
17855,0.25,,
17856,0.30078,,
17857,0.45313,,
17858,0.29688,,
17859,0.25,,
17860,0.30078,,
17861,0.35156,,
17862,0.30078,,
17863,0.40234,,
17864,0.40234,,
17865,0.25,,
17866,0.30078,,
17867,0.30078,,
17868,0.19922,,
17869,0.29688,,
17870,0.29688,,
17871,0.30078,,
17872,0.34766,,
17873,0.45313,,
17874,0.19922,,
17875,0.30078,,
17876,0.34766,,
17877,0.34766,,
17878,0.35156,,
17879,0.29688,,
17880,0.29688,,
17881,0.44531,,
17882,0.44922,,
17883,0.40234,,
17884,0.34766,,
17885,0.44922,,
17886,0.40234,,
17887,0.34766,,
17888,0.35156,,
17889,0.45313,,
17890,0.34766,,
17891,0.35156,,
17892,0.25,,
17893,0.35156,,
17894,0.40234,,
17895,0.35156,,
17896,0.5,,
17897,0.44922,,
17898,0.35156,,
17899,0.35156,,
17900,0.40234,,
17901,0.35156,,
17902,0.39453,,
17903,0.29688,,
17904,0.35156,,
17905,0.30078,,
17906,0.25,,
17907,0.30078,,
17908,0.30469,,
17909,0.35156,,
17910,0.25,,
17911,0.25,,
17912,0.30078,,
17913,0.25,,
17914,0.35156,,
17915,0.14844,,
17916,0.30469,,
17917,0.19922,,
17918,0.30078,,
17919,0.19922,,
17920,0.40234,,
17921,0.30469,,
17922,0.20313,,
17923,0.30078,,
17924,0.24609,,
17925,0.30469,,
17926,0.30078,,
17927,0.29688,,
17928,0.30469,,
17929,0.35156,,
17930,0.35156,,
17931,0.20313,,
17932,0.25,,
17933,0.25,,
17934,0.40234,,
17935,0.34766,,
17936,0.30078,,
17937,0.29688,,
17938,0.25,,
17939,0.30078,,
17940,0.40234,,
17941,0.35156,,
17942,0.39453,,
17943,0.34766,,
17944,0.30078,,
17945,0.29688,,
17946,0.50391,,
17947,0.34766,,
17948,0.25,,
17949,0.35156,,
17950,0.40234,,
17951,0.25,,
17952,0.30469,,
17953,0.29688,,
17954,0.20313,,
17955,0.25,,
17956,0.25,,
17957,0.30078,,
17958,0.25,,
17959,0.30078,,
17960,0.29688,,
17961,0.30078,,
17962,0.44922,,
17963,0.39453,,
17964,0.39844,,
17965,0.34766,,
17966,0.19922,,
17967,0.40234,,
17968,0.35156,,
17969,0.25,,
17970,0.40234,,
17971,0.35547,,
17972,0.39844,,
17973,0.34766,,
17974,0.44922,,
17975,0.44922,,
17976,0.34766,,
17977,0.30469,,
17978,0.30469,,
17979,0.40234,,
17980,0.25,,
17981,0.30078,,
17982,0.44922,,
17983,0.34766,,
17984,0.45313,,
17985,0.25,,
17986,0.39844,,
17987,0.34766,,
17988,0.39844,,
17989,0.40234,,
17990,0.35156,,
17991,0.45313,,
17992,0.34766,,
17993,0.35156,,
17994,0.40234,,
17995,0.34766,,
17996,0.39844,,
17997,0.30469,,
17998,0.39844,,
17999,0.30078,,
18000,0.34766,,
18001,0.29688,,
18002,0.40234,,
18003,0.44922,,
18004,0.40234,,
18005,0.35156,,
18006,0.34766,,
18007,0.39844,,
18008,0.29688,,
18009,0.20313,,
18010,0.30469,,
18011,0.34766,,
18012,0.40234,,
18013,0.44922,,
18014,0.30078,,
18015,0.45313,,
18016,0.44922,,
18017,0.44922,,
18018,0.44922,,
18019,0.25,,
18020,0.35156,,
18021,0.25,,
18022,0.35547,,
18023,0.35156,,
18024,0.5,,
18025,0.34766,,
18026,0.29688,,
18027,0.34766,,
18028,0.40234,,
18029,0.29688,,
18030,0.25,,
18031,0.39844,,
18032,0.44922,,
18033,0.40234,,
18034,0.40234,,
18035,0.30078,,
18036,0.34766,,
18037,0.34766,,
18038,0.35156,,
18039,0.35547,,
18040,0.25,,
18041,0.40234,,
18042,0.35156,,
18043,0.19922,,
18044,0.29688,,
18045,0.35156,,
18046,0.35156,,
18047,0.35156,,
18048,0.29688,,
18049,0.30078,,
18050,0.39844,,
18051,0.20313,,
18052,0.25,,
18053,0.30469,,
18054,0.25,,
18055,0.40234,,
18056,0.19531,,
18057,0.30078,,
18058,0.35156,,
18059,0.25,,
18060,0.40234,,
18061,0.30078,,
18062,0.29688,,
18063,0.34766,,
18064,0.34766,,
18065,0.19922,,
18066,0.34766,,
18067,0.25,,
18068,0.25,,
18069,0.35156,,
18070,0.35156,,
18071,0.40234,,
18072,0.44922,,
18073,0.25,,
18074,0.25,,
18075,0.40234,,
18076,0.40234,,
18077,0.40234,,
18078,0.25,,
18079,0.40234,,
18080,0.35156,,
18081,0.35156,,
18082,0.29688,,
18083,0.20313,,
18084,0.30469,,
18085,0.25,,
18086,0.34766,,
18087,0.40234,,
18088,0.40234,,
18089,0.19922,,
18090,0.30078,,
18091,0.35547,,
18092,0.25,,
18093,0.20313,,
18094,0.39844,,
18095,0.30469,,
18096,0.34766,,
18097,0.19922,,
18098,0.35156,,
18099,0.25,,
18100,0.34766,,
18101,0.29688,,
18102,0.30078,,
18103,0.30078,,
18104,0.25,,
18105,0.25,,
18106,0.25,,
18107,0.40234,,
18108,0.34766,,
18109,0.44922,,
18110,0.39453,,
18111,0.29688,,
18112,0.14453,,
18113,0.35156,,
18114,0.30078,,
18115,0.25,,
18116,0.34766,,
18117,0.44922,,
18118,0.34766,,
18119,0.25,,
18120,0.5,,
18121,0.45313,,
18122,0.40234,,
18123,0.19531,,
18124,0.19922,,
18125,0.30078,,
18126,0.34766,,
18127,0.39844,,
18128,0.25,,
18129,0.19922,,
18130,0.30078,,
18131,0.34766,,
18132,0.20313,,
18133,0.44922,,
18134,0.34766,,
18135,0.39844,,
18136,0.40234,,
18137,0.40234,,
18138,0.40234,,
18139,0.25,,
18140,0.34766,,
18141,0.19922,,
18142,0.14844,,
18143,0.30469,,
18144,0.35156,,
18145,0.29688,,
18146,0.29688,,
18147,0.29688,,
18148,0.35156,,
18149,0.25,,
18150,0.25,,
18151,0.30078,,
18152,0.40234,,
18153,0.29688,,
18154,0.39844,,
18155,0.30078,,
18156,0.35156,,
18157,0.35156,,
18158,0.39844,,
18159,0.30078,,
18160,0.29688,,
18161,0.29688,,
18162,0.29688,,
18163,0.30078,,
18164,0.30469,,
18165,0.39844,,
18166,0.44922,,
18167,0.54688,,
18168,0.30078,,
18169,0.34766,,
18170,0.25,,
18171,0.20313,,
18172,0.25,,
18173,0.34766,,
18174,0.30078,,
18175,0.39844,,
18176,0.39844,,
18177,0.34766,,
18178,0.39844,,
18179,0.30078,,
18180,0.25,,
18181,0.39844,,
18182,0.40234,,
18183,0.39844,,
18184,0.29688,,
18185,0.39844,,
18186,0.25,,
18187,0.30078,,
18188,0.40234,,
18189,0.14453,,
18190,0.40234,,
18191,0.25,,
18192,0.39844,,
18193,0.25,,
18194,0.34766,,
18195,0.25,,
18196,0.15234,,
18197,0.44531,,
18198,0.44922,,
18199,0.39844,,
18200,0.44922,,
18201,0.5,,
18202,0.44922,,
18203,0.39453,,
18204,0.40234,,
18205,0.40234,,
18206,0.34766,,
18207,0.34766,,
18208,0.5,,
18209,0.40234,,
18210,0.25,,
18211,0.30469,,
18212,0.34766,,
18213,0.30469,,
18214,0.25,,
18215,0.39844,,
18216,0.30078,,
18217,0.30469,,
18218,0.39844,,
18219,0.34766,,
18220,0.25,,
18221,0.39844,,
18222,0.20313,,
18223,0.35156,,
18224,0.40234,,
18225,0.19531,,
18226,0.40234,,
18227,0.34766,,
18228,0.30078,,
18229,0.25,,
18230,0.29688,,
18231,0.25,,
18232,0.34766,,
18233,0.35156,,
18234,0.30078,,
18235,0.20313,,
18236,0.34766,,
18237,0.25,,
18238,0.20313,,
18239,0.20313,,
18240,0.30078,,
18241,0.30078,,
18242,0.35547,,
18243,0.34766,,
18244,0.40234,,
18245,0.5,,
18246,0.25,,
18247,0.29688,,
18248,0.35156,,
18249,0.39844,,
18250,0.30078,,
18251,0.40234,,
18252,0.25,,
18253,0.44922,,
18254,0.29688,,
18255,0.44922,,
18256,0.5,,
18257,0.30078,,
18258,0.40234,,
18259,0.35156,,
18260,0.14844,,
18261,0.30078,,
18262,0.44922,,
18263,0.20313,,
18264,0.29688,,
18265,0.25,,
18266,0.35156,,
18267,0.30078,,
18268,0.44922,,
18269,0.29688,,
18270,0.25,,
18271,0.39453,,
18272,0.44922,,
18273,0.44922,,
18274,0.40234,,
18275,0.30469,,
18276,0.25,,
18277,0.39453,,
18278,0.29688,,
18279,0.30078,,
18280,0.39844,,
18281,0.34766,,
18282,0.45313,,
18283,0.34766,,
18284,0.35156,,
18285,0.39844,,
18286,0.35156,,
18287,0.5,,
18288,0.40234,,
18289,0.34766,,
18290,0.35156,,
18291,0.40234,,
18292,0.44922,,
18293,0.40234,,
18294,0.40234,,
18295,0.44922,,
18296,0.39844,,
18297,0.40234,,
18298,0.39844,,
18299,0.25,,
18300,0.44922,,
18301,0.44922,,
18302,0.34766,,
18303,0.5,,
18304,0.34766,,
18305,0.40234,,
18306,0.39453,,
18307,0.34766,,
18308,0.35156,,
18309,0.25,,
18310,0.19922,,
18311,0.19922,,
18312,0.25,,
18313,0.35156,,
18314,0.34766,,
18315,0.34766,,
18316,0.5,,
18317,0.39453,,
18318,0.34766,,
18319,0.34766,,
18320,0.40234,,
18321,0.40234,,
18322,0.30078,,
18323,0.45313,,
18324,0.29688,,
18325,0.34766,,
18326,0.25,,
18327,0.40234,,
18328,0.19531,,
18329,0.50391,,
18330,0.30078,,
18331,0.5,,
18332,0.44922,,
18333,0.40234,,
18334,0.25,,
18335,0.40234,,
18336,0.34766,,
18337,0.19922,,
18338,0.39844,,
18339,0.35156,,
18340,0.34766,,
18341,0.34766,,
18342,0.30078,,
18343,0.5,,
18344,0.30469,,
18345,0.39844,,
18346,0.40234,,
18347,0.30078,,
18348,0.44922,,
18349,0.44922,,
18350,0.44922,,
18351,0.39453,,
18352,0.25,,
18353,0.40234,,
18354,0.39844,,
18355,0.30469,,
18356,0.30078,,
18357,0.29688,,
18358,0.40234,,
18359,0.34766,,
18360,0.25,,
18361,0.19922,,
18362,0.30078,,
18363,0.39844,,
18364,0.25,,
18365,0.35156,,
18366,0.44531,,
18367,0.19531,,
18368,0.30078,,
18369,0.35156,,
18370,0.34766,,
18371,0.35156,,
18372,0.30078,,
18373,0.25,,
18374,0.35156,,
18375,0.25,,
18376,0.34766,,
18377,0.40234,,
18378,0.35156,,
18379,0.29688,,
18380,0.30078,,
18381,0.34766,,
18382,0.39844,,
18383,0.39844,,
18384,0.29688,,
18385,0.30078,,
18386,0.25,,
18387,0.40234,,
18388,0.29688,,
18389,0.29688,,
18390,0.39844,,
18391,0.25,,
18392,0.30078,,
18393,0.19922,,
18394,0.25,,
18395,0.30078,,
18396,0.35156,,
18397,0.35547,,
18398,0.34766,,
18399,0.34766,,
18400,0.30078,,
18401,0.45313,,
18402,0.35156,,
18403,0.44922,,
18404,0.35156,,
18405,0.35156,,
18406,0.35547,,
18407,0.39844,,
18408,0.29688,,
18409,0.25,,
18410,0.44922,,
18411,0.34766,,
18412,0.39844,,
18413,0.29688,,
18414,0.30078,,
18415,0.29688,,
18416,0.40234,,
18417,0.34766,,
18418,0.40234,,
18419,0.20313,,
18420,0.45313,,
18421,0.44922,,
18422,0.39453,,
18423,0.19922,,
18424,0.25,,
18425,0.30078,,
18426,0.25,,
18427,0.19922,,
18428,0.30078,,
18429,0.15234,,
18430,0.30469,,
18431,0.39844,,
18432,0.44922,,
18433,0.34766,,
18434,0.29688,,
18435,0.30078,,
18436,0.35156,,
18437,0.29688,,
18438,0.40234,,
18439,0.39844,,
18440,0.40234,,
18441,0.35156,,
18442,0.34766,,
18443,0.20313,,
18444,0.29688,,
18445,0.39453,,
18446,0.25,,
18447,0.40234,,
18448,0.40234,,
18449,0.19922,,
18450,0.34766,,
18451,0.35156,,
18452,0.30078,,
18453,0.39453,,
18454,0.30078,,
18455,0.25,,
18456,0.30078,,
18457,0.44922,,
18458,0.40234,,
18459,0.34766,,
18460,0.30469,,
18461,0.35156,,
18462,0.40234,,
18463,0.15234,,
18464,0.30078,,
18465,0.40234,,
18466,0.25,,
18467,0.39453,,
18468,0.19922,,
18469,0.35156,,
18470,0.29688,,
18471,0.44922,,
18472,0.34766,,
18473,0.44922,,
18474,0.39844,,
18475,0.45313,,
18476,0.19922,,
18477,0.19922,,
18478,0.14844,,
18479,0.39844,,
18480,0.40234,,
18481,0.40234,,
18482,0.25,,
18483,0.29688,,
18484,0.34766,,
18485,0.40234,,
18486,0.34766,,
18487,0.44531,,
18488,0.40234,,
18489,0.44922,,
18490,0.30078,,
18491,0.35156,,
18492,0.29688,,
18493,0.34766,,
18494,0.19922,,
18495,0.25,,
18496,0.25,,
18497,0.49609,,
18498,0.44922,,
18499,0.30078,,
18500,0.20313,,
18501,0.19922,,
18502,0.25,,
18503,0.29688,,
18504,0.30078,,
18505,0.34766,,
18506,0.39844,,
18507,0.45313,,
18508,0.34766,,
18509,0.25,,
18510,0.39844,,
18511,0.29688,,
18512,0.25,,
18513,0.25,,
18514,0.39844,,
18515,0.25,,
18516,0.39844,,
18517,0.40234,,
18518,0.45313,,
18519,0.29688,,
18520,0.39844,,
18521,0.30078,,
18522,0.30469,,
18523,0.44922,,
18524,0.34766,,
18525,0.30469,,
18526,0.5,,
18527,0.30469,,
18528,0.44922,,
18529,0.30078,,
18530,0.39844,,
18531,0.39844,,
18532,0.40234,,
18533,0.44922,,
18534,0.35547,,
18535,0.35156,,
18536,0.29688,,
18537,0.35156,,
18538,0.30078,,
18539,0.29688,,
18540,0.19922,,
18541,0.25391,,
18542,0.34766,,
18543,0.34766,,
18544,0.19922,,
18545,0.25,,
18546,0.25,,
18547,0.45313,,
18548,0.25,,
18549,0.44922,,
18550,0.44922,,
18551,0.34766,,
18552,0.35156,,
18553,0.25,,
18554,0.45313,,
18555,0.30078,,
18556,0.44922,,
18557,0.34766,,
18558,0.40234,,
18559,0.40234,,
18560,0.25,,
18561,0.30078,,
18562,0.19922,,
18563,0.30078,,
18564,0.5,,
18565,0.35156,,
18566,0.35156,,
18567,0.29688,,
18568,0.25,,
18569,0.5,,
18570,0.30078,,
18571,0.30078,,
18572,0.40234,,
18573,0.44922,,
18574,0.30078,,
18575,0.45313,,
18576,0.25,,
18577,0.25,,
18578,0.25,,
18579,0.29688,,
18580,0.34766,,
18581,0.44531,,
18582,0.44922,,
18583,0.45313,,
18584,0.30469,,
18585,0.19922,,
18586,0.20313,,
18587,0.35156,,
18588,0.39844,,
18589,0.30078,,
18590,0.34766,,
18591,0.19922,,
18592,0.39844,,
18593,0.34766,,
18594,0.14844,,
18595,0.40234,,
18596,0.29688,,
18597,0.25391,,
18598,0.30078,,
18599,0.25,,
18600,0.35156,,
18601,0.40234,,
18602,0.45313,,
18603,0.25,,
18604,0.34766,,
18605,0.25,,
18606,0.39844,,
18607,0.45313,,
18608,0.15234,,
18609,0.30078,,
18610,0.25,,
18611,0.30078,,
18612,0.25,,
18613,0.20313,,
18614,0.40234,,
18615,0.40234,,
18616,0.19922,,
18617,0.35547,,
18618,0.25,,
18619,0.30078,,
18620,0.34766,,
18621,0.34766,,
18622,0.40234,,
18623,0.34766,,
18624,0.30469,,
18625,0.25,,
18626,0.25,,
18627,0.44922,,
18628,0.5,,
18629,0.30078,,
18630,0.30469,,
18631,0.30078,,
18632,0.34766,,
18633,0.34766,,
18634,0.34766,,
18635,0.25,,
18636,0.30469,,
18637,0.35547,,
18638,0.29688,,
18639,0.34766,,
18640,0.40234,,
18641,0.19531,,
18642,0.34766,,
18643,0.34766,,
18644,0.30078,,
18645,0.30078,,
18646,0.34766,,
18647,0.40234,,
18648,0.40234,,
18649,0.30078,,
18650,0.35156,,
18651,0.35547,,
18652,0.45313,,
18653,0.40234,,
18654,0.39844,,
18655,0.5,,
18656,0.35156,,
18657,0.30078,,
18658,0.30469,,
18659,0.34766,,
18660,0.30078,,
18661,0.29688,,
18662,0.44922,,
18663,0.40234,,
18664,0.39453,,
18665,0.40234,,
18666,0.44922,,
18667,0.44922,,
18668,0.5,,
18669,0.25,,
18670,0.19531,,
18671,0.34766,,
18672,0.39844,,
18673,0.25,,
18674,0.25,,
18675,0.34766,,
18676,0.44922,,
18677,0.29688,,
18678,0.34766,,
18679,0.35547,,
18680,0.35156,,
18681,0.39844,,
18682,0.25,,
18683,0.39844,,
18684,0.35156,,
18685,0.34766,,
18686,0.44922,,
18687,0.25,,
18688,0.20313,,
18689,0.25,,
18690,0.40234,,
18691,0.44531,,
18692,0.34766,,
18693,0.15234,,
18694,0.44922,,
18695,0.15234,,
18696,0.30078,,
18697,0.35547,,
18698,0.30078,,
18699,0.30078,,
18700,0.20313,,
18701,0.14844,,
18702,0.25,,
18703,0.40234,,
18704,0.35156,,
18705,0.5,,
18706,0.29688,,
18707,0.44922,,
18708,0.19531,,
18709,0.25,,
18710,0.35156,,
18711,0.25,,
18712,0.35156,,
18713,0.19531,,
18714,0.14844,,
18715,0.29688,,
18716,0.34766,,
18717,0.40234,,
18718,0.34766,,
18719,0.30078,,
18720,0.25,,
18721,0.40234,,
18722,0.34766,,
18723,0.30078,,
18724,0.30078,,
18725,0.30469,,
18726,0.39844,,
18727,0.34766,,
18728,0.39844,,
18729,0.45313,,
18730,0.39844,,
18731,0.45313,,
18732,0.39844,,
18733,0.35156,,
18734,0.25,,
18735,0.44922,,
18736,0.30078,,
18737,0.39453,,
18738,0.40234,,
18739,0.25,,
18740,0.44922,,
18741,0.40234,,
18742,0.39844,,
18743,0.25,,
18744,0.44922,,
18745,0.25,,
18746,0.34766,,
18747,0.29688,,
18748,0.29688,,
18749,0.44922,,
18750,0.44922,,
18751,0.44531,,
18752,0.39844,,
18753,0.29688,,
18754,0.34766,,
18755,0.5,,
18756,0.40234,,
18757,0.20313,,
18758,0.35156,,
18759,0.39844,,
18760,0.34766,,
18761,0.30469,,
18762,0.5,,
18763,0.25,,
18764,0.39844,,
18765,0.34766,,
18766,0.20313,,
18767,0.35156,,
18768,0.25,,
18769,0.25,,
18770,0.35156,,
18771,0.25,,
18772,0.25,,
18773,0.30078,,
18774,0.29688,,
18775,0.30078,,
18776,0.34766,,
18777,0.34766,,
18778,0.25,,
18779,0.35156,,
18780,0.29688,,
18781,0.20313,,
18782,0.19922,,
18783,0.25,,
18784,0.29688,,
18785,0.34766,,
18786,0.15234,,
18787,0.19922,,
18788,0.29688,,
18789,0.5,,
18790,0.25,,
18791,0.25,,
18792,0.39844,,
18793,0.34766,,
18794,0.35156,,
18795,0.39844,,
18796,0.25,,
18797,0.30078,,
18798,0.29688,,
18799,0.25,,
18800,0.30078,,
18801,0.30078,,
18802,0.34766,,
18803,0.39844,,
18804,0.44922,,
18805,0.29688,,
18806,0.30078,,
18807,0.25,,
18808,0.29688,,
18809,0.35156,,
18810,0.25,,
18811,0.40234,,
18812,0.29688,,
18813,0.40234,,
18814,0.35156,,
18815,0.44922,,
18816,0.34766,,
18817,0.25,,
18818,0.30469,,
18819,0.39453,,
18820,0.35156,,
18821,0.25,,
18822,0.30078,,
18823,0.35156,,
18824,0.40234,,
18825,0.19922,,
18826,0.30078,,
18827,0.45313,,
18828,0.29688,,
18829,0.19922,,
18830,0.30078,,
18831,0.30078,,
18832,0.39453,,
18833,0.34766,,
18834,0.25,,
18835,0.15234,,
18836,0.39844,,
18837,0.39844,,
18838,0.35156,,
18839,0.40234,,
18840,0.30078,,
18841,0.44922,,
18842,0.45313,,
18843,0.30078,,
18844,0.30078,,
18845,0.25,,
18846,0.45313,,
18847,0.35156,,
18848,0.35156,,
18849,0.25,,
18850,0.35156,,
18851,0.34766,,
18852,0.29688,,
18853,0.25,,
18854,0.30078,,
18855,0.25,,
18856,0.25,,
18857,0.25,,
18858,0.25,,
18859,0.25,,
18860,0.29688,,
18861,0.29688,,
18862,0.40234,,
18863,0.15234,,
18864,0.34766,,
18865,0.25,,
18866,0.30469,,
18867,0.40234,,
18868,0.45313,,
18869,0.34766,,
18870,0.30078,,
18871,0.14844,,
18872,0.30078,,
18873,0.35156,,
18874,0.25,,
18875,0.39844,,
18876,0.34766,,
18877,0.19922,,
18878,0.19922,,
18879,0.30078,,
18880,0.35156,,
18881,0.34766,,
18882,0.30078,,
18883,0.25,,
18884,0.25,,
18885,0.35547,,
18886,0.35156,,
18887,0.19531,,
18888,0.30078,,
18889,0.25,,
18890,0.25,,
18891,0.34766,,
18892,0.30078,,
18893,0.19922,,
